measurement	processing_type	filename	filepath	direct_sound_arrival_ms	lf_early	lf_late	dr_ratio
5	ambi	Soundfield 1-03_Subj_100ms.wav,Soundfield 3-03_Subj_100ms.wav,Soundfield 4-03_Subj_100ms.wav,Soundfield 2-03_Subj_100ms.wav	Soundfield 1-03_Subj_100ms.wav,Soundfield 3-03_Subj_100ms.wav,Soundfield 4-03_Subj_100ms.wav,Soundfield 2-03_Subj_100ms.wav	18	0.17842405109428794	0.13345723929868022	-63.53446320664594
5	omni	Earthworks 1-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 1-03_Subj_10ms.wav	8.916666666666666			-45.89168296689416
5	omni	Earthworks 10-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 10-03_Subj_10ms.wav	2.3125			-46.84786030340761
5	omni	Earthworks 11-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 11-03_Subj_10ms.wav	25.895833333333332			-49.51884297628891
5	omni	Earthworks 12-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 12-03_Subj_10ms.wav	14.395833333333334			-53.40295392365198
5	omni	Earthworks 13-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 13-03_Subj_10ms.wav	8.416666666666666			-inf
5	omni	Earthworks 14-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 14-03_Subj_10ms.wav	7.604166666666667			-49.86614317327863
5	omni	Earthworks 2-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 2-03_Subj_10ms.wav	9.104166666666666			-44.735792725456626
5	omni	Earthworks 3-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 3-03_Subj_10ms.wav	12.354166666666666			-47.46235602607421
5	omni	Earthworks 4-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 4-03_Subj_10ms.wav	10.75			-58.44378463591221
5	omni	Earthworks 5-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 5-03_Subj_10ms.wav	8.083333333333334			-50.65051336252974
5	omni	Earthworks 6-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 6-03_Subj_10ms.wav	0.0			-56.46607181612492
5	omni	Earthworks 7-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 7-03_Subj_10ms.wav	24.979166666666668			-45.35161600525334
5	omni	Earthworks 8-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 8-03_Subj_10ms.wav	2.5416666666666665			-56.785508922932024
5	omni	Earthworks 9-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/10ms/Earthworks 9-03_Subj_10ms.wav	25.25			-45.31466182999773
5	ambi	Soundfield 2-03_Subj_10ms.wav,Soundfield 1-03_Subj_10ms.wav,Soundfield 4-03_Subj_10ms.wav,Soundfield 3-03_Subj_10ms.wav	Soundfield 2-03_Subj_10ms.wav,Soundfield 1-03_Subj_10ms.wav,Soundfield 4-03_Subj_10ms.wav,Soundfield 3-03_Subj_10ms.wav	0	0.15910444354054637	0.11856849554312134	-67.25033584765448
5	omni	Earthworks 1-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 1-03_Subj_350ms.wav	8.9375			-49.121526330395014
5	omni	Earthworks 10-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 10-03_Subj_350ms.wav	2.3541666666666665			-49.832013606886385
5	omni	Earthworks 11-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 11-03_Subj_350ms.wav	26.1875			-52.147253591822896
5	omni	Earthworks 12-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 12-03_Subj_350ms.wav	14.458333333333334			-54.254385101219825
5	omni	Earthworks 13-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 13-03_Subj_350ms.wav	8.0625			-inf
5	omni	Earthworks 14-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 14-03_Subj_350ms.wav	7.875			-51.91617022238092
5	omni	Earthworks 2-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 2-03_Subj_350ms.wav	9.125			-48.34739100643781
5	omni	Earthworks 3-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 3-03_Subj_350ms.wav	13.166666666666666			-50.378860235063144
5	omni	Earthworks 4-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 4-03_Subj_350ms.wav	5.166666666666667			-78.0807669775004
5	omni	Earthworks 5-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 5-03_Subj_350ms.wav	7.75			-52.24862664971499
5	omni	Earthworks 6-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 6-03_Subj_350ms.wav	0.0			-59.6877835796355
5	omni	Earthworks 7-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 7-03_Subj_350ms.wav	25.395833333333332			-47.67054918628192
5	omni	Earthworks 8-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 8-03_Subj_350ms.wav	2.5625			-59.93346303388571
5	omni	Earthworks 9-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/350ms/Earthworks 9-03_Subj_350ms.wav	25.9375			-47.92424857634948
5	ambi	Soundfield 2-03_Subj_350ms.wav,Soundfield 4-03_Subj_350ms.wav,Soundfield 3-03_Subj_350ms.wav,Soundfield 1-03_Subj_350ms.wav	Soundfield 2-03_Subj_350ms.wav,Soundfield 4-03_Subj_350ms.wav,Soundfield 3-03_Subj_350ms.wav,Soundfield 1-03_Subj_350ms.wav	0	0.18579095344331265	0.1344309763351991	-69.33968006156181
6	omni	Earthworks 1-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/100ms/Earthworks 1-03_Subj_100ms.wav	4.6875			-68.38260763634204
6	omni	Earthworks 2-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/100ms/Earthworks 2-03_Subj_100ms.wav	5.958333333333333			-56.98451026339395
6	omni	Earthworks 3-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/100ms/Earthworks 3-03_Subj_100ms.wav	4.833333333333333			-59.156048219212195
6	omni	Earthworks 4-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/100ms/Earthworks 4-03_Subj_100ms.wav	2.0416666666666665			-50.35865539634575
6	omni	Earthworks 1-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/10ms/Earthworks 1-03_Subj_10ms.wav	11.25			-53.11710733309586
6	omni	Earthworks 2-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/10ms/Earthworks 2-03_Subj_10ms.wav	5.895833333333333			-53.58407227627254
6	omni	Earthworks 3-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/10ms/Earthworks 3-03_Subj_10ms.wav	1.0625			-62.96916469137953
6	omni	Earthworks 4-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/10ms/Earthworks 4-03_Subj_10ms.wav	0.875			-48.145981235502624
6	omni	Earthworks 1-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/350ms/Earthworks 1-03_Subj_350ms.wav	5.020833333333333			-67.81419555560566
6	omni	Earthworks 2-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/350ms/Earthworks 2-03_Subj_350ms.wav	5.916666666666667			-56.59606614045884
6	omni	Earthworks 3-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/350ms/Earthworks 3-03_Subj_350ms.wav	4.6875			-59.756878973668094
6	omni	Earthworks 4-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion6/350ms/Earthworks 4-03_Subj_350ms.wav	1.5833333333333333			-50.881254468539616
3	omni	Earthworks 1-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 1-03_Subj_100ms.wav	7.3125			-58.17553616387127
3	omni	Earthworks 10-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 10-03_Subj_100ms.wav	2.3541666666666665			-52.00855578812717
3	omni	Earthworks 11-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 11-03_Subj_100ms.wav	7.708333333333333			-45.479568185663695
3	omni	Earthworks 12-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 12-03_Subj_100ms.wav	10.0625			-46.886162741286775
3	omni	Earthworks 13-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 13-03_Subj_100ms.wav	12.645833333333334			-54.098981310676905
3	omni	Earthworks 14-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 14-03_Subj_100ms.wav	18.3125			-46.048388455966105
3	omni	Earthworks 2-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 2-03_Subj_100ms.wav	0.0			-51.934913217896046
3	omni	Earthworks 3-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 3-03_Subj_100ms.wav	3.6666666666666665			-54.18804377822754
3	omni	Earthworks 4-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 4-03_Subj_100ms.wav	5.604166666666667			-52.18062720791467
3	omni	Earthworks 5-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 5-03_Subj_100ms.wav	0.0			-68.09191898337028
3	omni	Earthworks 6-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 6-03_Subj_100ms.wav	0.3541666666666667			-59.37642922606778
3	omni	Earthworks 7-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 7-03_Subj_100ms.wav	0.0			-58.27902593635757
3	omni	Earthworks 8-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 8-03_Subj_100ms.wav	3.1458333333333335			-60.435564215424016
3	omni	Earthworks 9-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/100ms/Earthworks 9-03_Subj_100ms.wav	4.354166666666667			-46.80169237945846
3	ambi	Soundfield 1-03_Subj_100ms.wav,Soundfield 3-03_Subj_100ms.wav,Soundfield 4-03_Subj_100ms.wav,Soundfield 2-03_Subj_100ms.wav	Soundfield 1-03_Subj_100ms.wav,Soundfield 3-03_Subj_100ms.wav,Soundfield 4-03_Subj_100ms.wav,Soundfield 2-03_Subj_100ms.wav	0	0.3755808384863776	0.0720538817593188	-69.62688412108959
3	omni	Earthworks 1-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 1-03_Subj_10ms.wav	10.604166666666666			-54.75681703351317
3	omni	Earthworks 10-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 10-03_Subj_10ms.wav	2.0208333333333335			-49.03734256388435
3	omni	Earthworks 11-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 11-03_Subj_10ms.wav	8.333333333333334			-42.81301282548185
3	omni	Earthworks 12-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 12-03_Subj_10ms.wav	9.958333333333334			-44.066857983456565
3	omni	Earthworks 13-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 13-03_Subj_10ms.wav	12.125			-51.590861737643856
3	omni	Earthworks 14-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 14-03_Subj_10ms.wav	18.354166666666668			-43.40306974829887
3	omni	Earthworks 2-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 2-03_Subj_10ms.wav	0.0			-50.25020714995015
3	omni	Earthworks 3-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 3-03_Subj_10ms.wav	3.4791666666666665			-52.777568229984446
3	omni	Earthworks 4-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 4-03_Subj_10ms.wav	19.666666666666668			-48.27494232710748
3	omni	Earthworks 5-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 5-03_Subj_10ms.wav	1.7708333333333333			-59.082311983814655
3	omni	Earthworks 6-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 6-03_Subj_10ms.wav	0.9375			-58.725451814631036
3	omni	Earthworks 7-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 7-03_Subj_10ms.wav	5.416666666666667			-49.384122660228755
3	omni	Earthworks 8-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 8-03_Subj_10ms.wav	28.270833333333332			-46.21833449118091
3	omni	Earthworks 9-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/10ms/Earthworks 9-03_Subj_10ms.wav	4.666666666666667			-44.115808660519846
3	ambi	Soundfield 2-03_Subj_10ms.wav,Soundfield 1-03_Subj_10ms.wav,Soundfield 4-03_Subj_10ms.wav,Soundfield 3-03_Subj_10ms.wav	Soundfield 2-03_Subj_10ms.wav,Soundfield 1-03_Subj_10ms.wav,Soundfield 4-03_Subj_10ms.wav,Soundfield 3-03_Subj_10ms.wav	0	0.3799336698209359	0.0796310771598915	-72.11817712438807
3	omni	Earthworks 1-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 1-03_Subj_350ms.wav	7.9375			-58.374288765045435
3	omni	Earthworks 10-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 10-03_Subj_350ms.wav	2.0			-52.34821581949906
3	omni	Earthworks 11-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 11-03_Subj_350ms.wav	8.5625			-45.878457650189226
3	omni	Earthworks 12-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 12-03_Subj_350ms.wav	10.145833333333334			-47.13504146312202
3	omni	Earthworks 13-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 13-03_Subj_350ms.wav	13.25			-54.54619471507455
3	omni	Earthworks 14-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 14-03_Subj_350ms.wav	4.458333333333333			-44.19755072008893
3	omni	Earthworks 2-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 2-03_Subj_350ms.wav	0.0			-52.904638484470475
3	omni	Earthworks 3-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 3-03_Subj_350ms.wav	3.5833333333333335			-54.81511837099136
3	omni	Earthworks 4-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 4-03_Subj_350ms.wav	5.708333333333333			-52.895240832552524
3	omni	Earthworks 5-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 5-03_Subj_350ms.wav	0.0			-64.6172081931644
3	omni	Earthworks 6-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 6-03_Subj_350ms.wav	1.1666666666666667			-60.76973412526641
3	omni	Earthworks 7-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 7-03_Subj_350ms.wav	5.645833333333333			-52.52330189736558
3	omni	Earthworks 8-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 8-03_Subj_350ms.wav	6.729166666666667			-75.79937778071609
3	omni	Earthworks 9-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion3/350ms/Earthworks 9-03_Subj_350ms.wav	4.4375			-47.45858210000697
3	ambi	Soundfield 2-03_Subj_350ms.wav,Soundfield 4-03_Subj_350ms.wav,Soundfield 3-03_Subj_350ms.wav,Soundfield 1-03_Subj_350ms.wav	Soundfield 2-03_Subj_350ms.wav,Soundfield 4-03_Subj_350ms.wav,Soundfield 3-03_Subj_350ms.wav,Soundfield 1-03_Subj_350ms.wav	0	0.40992540738152694	0.07169574009088554	-70.54793566186805
1	omni	Earthworks 1-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 1-03_Subj_100ms.wav	1.9583333333333333			-40.35229743705355
1	omni	Earthworks 10-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 10-03_Subj_100ms.wav	8.104166666666666			-47.557812519002375
1	omni	Earthworks 11-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 11-03_Subj_100ms.wav	0.0			-50.91738808818421
1	omni	Earthworks 12-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 12-03_Subj_100ms.wav	22.291666666666668			-43.72352119609759
1	omni	Earthworks 13-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 13-03_Subj_100ms.wav	0.5			-54.56962777998282
1	omni	Earthworks 14-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 14-03_Subj_100ms.wav	10.770833333333334			-50.73910649130721
1	omni	Earthworks 2-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 2-03_Subj_100ms.wav	1.7291666666666667			-41.20693375446906
1	omni	Earthworks 3-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 3-03_Subj_100ms.wav	5.708333333333333			-39.20716080728436
1	omni	Earthworks 4-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 4-03_Subj_100ms.wav	4.0625			-51.06086850807108
1	omni	Earthworks 5-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 5-03_Subj_100ms.wav	7.020833333333333			-57.417058189537464
1	omni	Earthworks 6-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 6-03_Subj_100ms.wav	0.0			-47.30314374663739
1	omni	Earthworks 7-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 7-03_Subj_100ms.wav	1.4583333333333333			-49.048103362886415
1	omni	Earthworks 8-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 8-03_Subj_100ms.wav	0.0			-52.04430791022227
1	omni	Earthworks 9-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/100ms/Earthworks 9-03_Subj_100ms.wav	8.041666666666666			-49.635751752178095
1	ambi	Soundfield 1-03_Subj_100ms.wav,Soundfield 3-03_Subj_100ms.wav,Soundfield 4-03_Subj_100ms.wav,Soundfield 2-03_Subj_100ms.wav	Soundfield 1-03_Subj_100ms.wav,Soundfield 3-03_Subj_100ms.wav,Soundfield 4-03_Subj_100ms.wav,Soundfield 2-03_Subj_100ms.wav	0	0.06390711958929894	0.04988487136022871	-53.80446134532748
1	omni	Earthworks 1-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 1-03_Subj_10ms.wav	0.0			-39.52111991404864
1	omni	Earthworks 10-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 10-03_Subj_10ms.wav	1.2708333333333333			-62.91053429957712
1	omni	Earthworks 11-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 11-03_Subj_10ms.wav	0.3333333333333333			-45.30003851786326
1	omni	Earthworks 12-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 12-03_Subj_10ms.wav	3.625			-40.89384275696035
1	omni	Earthworks 13-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 13-03_Subj_10ms.wav	0.7083333333333334			-54.39888971517946
1	omni	Earthworks 14-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 14-03_Subj_10ms.wav	0.0			-55.766120538050565
1	omni	Earthworks 2-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 2-03_Subj_10ms.wav	1.9375			-37.69350243494676
1	omni	Earthworks 3-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 3-03_Subj_10ms.wav	5.854166666666667			-36.59594510967673
1	omni	Earthworks 4-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 4-03_Subj_10ms.wav	0.8541666666666666			-51.21195863566841
1	omni	Earthworks 5-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 5-03_Subj_10ms.wav	0.0			-49.04724987960235
1	omni	Earthworks 6-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 6-03_Subj_10ms.wav	0.0			-45.32124272618819
1	omni	Earthworks 7-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 7-03_Subj_10ms.wav	1.3333333333333333			-44.370514368255996
1	omni	Earthworks 8-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 8-03_Subj_10ms.wav	0.0			-49.792425387566304
1	omni	Earthworks 9-03_Subj_10ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion1/10ms/Earthworks 9-03_Subj_10ms.wav	1.1666666666666667			-58.655927457095714
